100
68 176
21 42 226
9 21 466
71 58 444
33 57 992
5 4 285
21 30 396
32 41 297
56 35 829
22 65 126
29 70 178
8 15 349
21 10 970
42 33 262
49 7 171
46 14 706
57 8 743
34 30 890
38 61 428
45 3 419
65 66 986
19 31 152
4 14 436
30 13 310
41 48 90
31 9 65
66 50 380
4 56 628
44 61 189
21 65 552
61 43 90
45 62 353
62 28 963
67 61 562
27 4 581
7 28 174
63 48 925
22 17 788
19 50 504
25 18 410
44 37 864
45 59 406
69 5 775
47 69 429
39 11 444
59 56 968
50 32 144
4 6 17
63 27 865
56 16 713
36 64 727
4 53 431
39 40 324
27 16 854
38 19 17
50 64 661
24 39 301
45 44 936
9 38 46
5 54 418
32 17 539
5 6 346
51 65 610
43 69 927
35 7 472
3 65 202
1 23 973
32 1 704
45 64 729
56 19 520
58 56 522
59 55 80
4 39 931
24 33 146
48 13 375
71 18 390
39 35 314
53 27 341
66 55 490
5 72 516
66 32 219
11 37 697
56 53 965
44 7 714
66 52 297
64 37 449
41 67 531
19 61 438
5 26 278
14 53 497
41 70 170
68 11 291
57 33 43
53 72 768
54 33 653
48 54 197
40 48 381
43 41 732
60 22 946
4 41 781
50 27 43
27 42 213
5 22 91
12 68 370
9 33 991
3 10 669
69 1 604
24 69 379
59 36 486
5 3 763
39 12 804
42 35 469
69 48 795
54 23 37
17 8 256
72 52 616
44 28 82
28 53 341
21 33 197
64 28 616
24 38 690
14 15 800
36 20 576
6 5 466
40 10 184
48 53 713
14 55 720
17 24 466
1 14 671
43 46 347
37 13 35
39 9 126
39 15 885
13 10 498
19 41 553
20 55 114
39 18 348
38 4 5
36 21 866
6 61 756
17 29 438
46 23 849
28 21 114
46 9 220
34 16 342
14 31 724
7 65 77
27 50 105
34 25 772
32 29 182
39 63 241
44 10 941
12 17 488
56 41 849
38 54 439
33 23 920
23 28 911
44 70 754
36 63 466
5 71 591
17 48 446
19 33 553
59 19 231
6 71 313
13 41 875
12 16 242
31 51 350
24 58 808
44 38 364
53 13 233
6 66 855
51 70 610
60 47 258
19 17 177
24 20 620
46 51 844
67 68 917
31 56 742
50 59 350
13 57 550
59 17 812
61 2 417
59 40 192
47 64 174
50 21 88
22 49 893
27 56 203
16 70 41
29 16 893
50 25 512
48 36 720
40 66 347
54 47 108
9 35 67
64 15 102
14 4 51
28 25 415
50 38 635
19 57 277
57 34 945
52 27 9
39 67 913
35 56 382
61 16 49
31 23 145
31 50 281
65 60 635
43 20 179
14 49 203
47 7 573
41 5 804
43 33 986
30 53 63
21 27 384
15 29 790
50 20 563
62 27 125
60 28 521
2 45 887
24 67 999
15 25 312
64 35 284
71 29 105
68 43 918
1 55 42
30 58 579
19 70 663
61 57 253
2 9 901
49 54 988
10 33 317
57 21 786
65 2 787
10 64 20
63 28 669
41 55 884
68 23 320
9 23 466
53 8 656
10 25 698
5 52 379
33 34 204
37 55 934
70 11 233
71 11 833
1 20 490
33 6 416
63 64 38
33 26 803
10 20 634
37 22 146
27 24 888
11 47 781
41 9 542
7 55 703
49 53 338
22 33 987
34 47 13
19 13 428
65 11 814
34 21 871
33 37 624
9 54 537
39 29 722
49 21 821
12 35 506
21 37 208
40 69 336
17 5 432
72 3 473
41 3 173
20 10 107
65 21 604
2 40 685
29 52 248
52 25 529
7 2 607
61 48 105
56 40 347
58 3 501
21 63 796
36 42 385
68 29 739
19 1 458
66 63 610
58 6 931
66 1 131
16 19 737
41 28 303
36 56 585
72 12 658
19 49 929
19 48 603
24 19 435
4 19 531
25 54 925
26 34 38
21 31 912
40 32 18
7 56 856
61 5 641
30 69 969
71 38 712
67 1 328
54 6 541
9 69 746
46 45 437
35 9 562
70 61 564
68 47 280
21 69 199
60 12 373
67 20 445
41 1 344
3 43 261
20 35 960
39 71 203
40 12 495
29 55 273
66 37 503
69 71 72
31 26 623
13 60 495
69 6 767
37 59 871
21 36 726
62 59 154
25 64 917
12 54 98
6 39 382
21 50 720
45 7 741
64 57 899
39 43 5
11 2 700
55 31 753
69 66 699
69 58 281
50 63 127
11 23 729
60 64 905
21 58 825
47 19 604
70 8 114
9 39 33
31 48 731
59 65 374
45 41 652
3 11 316
23 42 85
34 4 288
56 47 848
45 69 294
8 23 257
64 3 142
13 8 906
26 56 433
14 59 955
64 7 836
44 24 273
52 20 482
41 56 637
21 49 194
53 41 764
5 50 165
58 49 948
64 38 812
33 7 571
34 3 786
33 72 90
12 69 620
70 23 295
1 16 306
19 32 854
25 67 274
66 34 978
29 53 53
50 45 435
6 13 667
65 57 765
1 51 221
60 21 23
2 65 948
18 5 530
26 27 11
65 48 771
15 63 241
32 45 222
72 13 271
49 12 886
6 45 245
7 12 722
9 58 271
39 36 595
72 11 19
51 4 644
16 35 663
48 25 645
57 54 606
12 20 856
3 4 565
14 10 566
68 58 499
43 50 570
61 15 691
59 33 838
8 49 822
48 57 929
3 71 446
15 27 646
10 60 159
9 67 318
70 36 297
25 40 630
27 28 460
50 4 389
72 9 318
43 45 345
9 71 800
64 39 364
32 15 356
25 52 666
13 48 566
41 46 295
28 30 235
33 52 418
19 24 873
44 6 152
72 45 890
34 61 378
53 44 597
45 4 501
48 40 467
53 55 338
11 17 809
52 67 315
26 71 169
30 28 369
57 5 617
16 37 549
40 60 361
24 72 791
54 71 228
38 1 373
66 54 189
50 12 233
20 57 53
37 29 560
17 32 460
9 47 141
3 26 990
29 43 727
45 56 718
7 36 845
43 19 886
61 44 31
34 40 137
22 8 276
64 45 763
68 21 800
57 49 678
3 24 120
24 57 413
50 1 236
13 32 320
9 37 872
31 63 282
49 20 489
6 38 743
18 17 930
2 11 367
27 7 365
16 30 156
50 60 804
59 20 643
17 67 899
55 22 314
17 14 298
61 30 252
61 18 479
29 9 953
33 62 578
11 57 451
20 12 670
65 5 225
67 37 74
57 6 233
55 39 519
53 46 17
42 39 597
30 64 660
1 72 185
43 18 735
24 66 89
3 20 77
25 69 550
39 54 294
49 64 784
8 20 987
17 44 719
20 50 738
59 14 606
57 45 141
16 84
6 3 11
13 8 666
5 15 686
3 9 415
3 16 505
11 16 671
13 14 219
3 15 787
7 5 224
2 7 405
3 10 433
15 2 500
16 3 104
16 14 271
16 10 993
5 2 213
16 13 692
6 2 925
4 3 250
2 15 720
8 1 327
4 13 33
14 9 377
14 7 8
6 5 379
7 3 153
13 9 614
8 6 691
15 3 441
4 8 761
3 12 801
6 16 684
4 16 831
10 13 374
4 5 288
16 1 768
5 14 807
11 2 198
2 6 87
11 12 782
16 11 993
5 7 778
6 1 534
5 13 369
6 4 610
6 12 906
11 3 429
1 13 292
14 16 786
5 10 188
1 6 911
11 9 590
2 12 331
9 13 587
8 5 31
2 9 31
15 6 644
6 10 473
11 1 537
9 6 508
7 4 706
9 4 405
9 3 767
5 4 677
2 13 860
2 3 215
10 5 480
14 10 879
10 4 737
8 4 870
4 14 178
7 2 731
10 8 535
11 8 46
13 11 592
8 13 693
9 8 184
8 9 906
16 8 744
4 10 352
5 3 272
3 11 340
3 7 814
14 4 779
97 512
19 67 842
87 8 302
38 90 395
19 64 125
59 82 835
58 73 279
70 26 705
72 81 37
24 77 206
13 68 713
67 57 895
3 96 261
7 23 217
56 3 648
59 48 365
44 5 681
25 81 846
13 16 216
57 3 571
90 41 485
95 60 830
42 15 154
44 9 618
97 47 829
28 71 729
88 23 964
39 12 231
5 70 543
51 36 675
43 11 506
90 71 925
27 39 659
4 32 185
20 42 500
14 34 293
72 60 955
46 15 491
94 59 584
37 66 795
61 91 111
69 13 594
30 52 460
83 33 84
1 17 564
28 81 976
44 42 343
4 67 522
12 55 478
75 11 886
88 90 806
94 83 290
69 18 661
48 93 674
75 69 802
42 97 518
1 15 517
17 15 882
56 95 363
10 63 471
16 19 87
5 3 401
18 14 521
28 80 923
22 47 961
68 95 485
46 50 225
13 60 901
81 54 512
55 20 866
48 96 153
67 20 258
12 31 860
71 23 256
33 78 732
54 75 306
70 86 531
47 2 714
67 50 544
85 2 935
42 66 114
61 41 651
80 9 712
51 28 827
29 16 512
82 26 647
94 96 607
18 60 195
13 95 280
32 4 425
59 32 66
26 36 308
41 66 253
77 93 810
60 41 590
74 46 374
3 42 753
80 66 704
96 52 501
55 54 536
9 74 686
73 25 481
60 33 921
3 6 68
42 70 682
97 83 69
33 31 300
77 48 955
47 25 860
43 4 89
19 81 50
48 70 749
34 46 430
42 45 815
57 13 879
40 93 489
88 19 986
93 58 76
88 91 204
35 48 240
66 63 154
79 20 690
89 52 239
41 95 308
16 1 196
48 20 335
7 50 306
89 56 920
43 5 351
8 53 340
50 34 924
60 43 678
50 93 741
40 81 617
83 95 248
72 41 960
79 1 952
24 56 815
13 65 55
16 30 670
30 44 471
95 47 428
7 37 283
58 31 11
10 88 902
32 94 175
39 26 609
88 34 430
47 32 913
59 9 989
1 61 353
44 92 12
77 46 479
13 49 554
3 83 227
57 65 316
82 38 427
30 84 945
42 87 425
23 86 336
82 91 399
36 54 450
4 3 888
95 27 325
40 21 65
22 62 290
95 68 647
74 36 440
74 44 554
18 45 680
19 42 285
50 35 770
75 51 828
24 19 146
85 30 108
59 15 275
96 93 552
19 46 428
53 44 907
64 16 966
85 37 158
57 52 555
56 92 238
65 92 722
47 79 409
37 87 94
94 52 227
89 27 251
38 87 523
19 26 116
81 25 729
9 3 48
20 15 664
18 74 31
33 73 757
2 12 267
87 34 46
47 45 326
81 9 619
26 10 41
15 11 841
90 43 539
57 27 594
21 24 662
60 40 995
10 49 328
71 94 780
59 41 94
82 10 569
97 95 810
90 35 708
24 5 921
41 78 32
18 81 873
91 39 911
78 63 294
19 20 909
94 11 298
53 62 708
27 12 100
24 84 294
38 79 770
90 45 147
59 97 927
22 19 486
53 61 756
75 94 969
26 85 809
77 40 138
33 87 953
64 9 329
19 8 969
76 63 17
44 3 107
94 2 550
87 78 313
59 52 168
34 54 360
16 26 697
80 75 863
56 59 984
24 32 964
15 41 292
79 32 472
73 70 378
44 54 399
8 94 402
56 34 895
87 51 520
14 46 731
15 43 40
66 65 905
3 82 860
82 61 958
79 45 895
74 11 149
7 1 784
7 29 564
25 62 716
56 77 537
86 58 293
48 79 580
68 86 487
38 60 947
33 39 817
31 19 654
22 12 962
80 29 148
47 20 749
13 88 837
39 63 450
64 66 21
89 91 932
14 3 243
15 85 203
92 90 692
1 29 91
46 3 812
47 58 957
13 83 694
94 97 133
43 87 123
86 81 316
70 21 791
32 37 659
91 44 639
69 51 136
8 79 687
87 88 642
68 15 934
78 26 600
97 43 232
54 15 271
64 33 428
63 38 621
72 28 876
84 18 45
69 54 744
16 33 87
27 67 200
33 4 905
93 39 504
73 76 562
5 31 749
51 9 111
51 70 109
15 23 773
31 88 114
86 75 465
3 46 112
4 52 111
29 33 431
54 12 489
35 72 177
63 12 117
64 85 68
21 72 239
73 67 607
79 27 688
93 46 95
91 50 862
65 61 848
84 7 304
35 45 495
87 82 168
47 9 959
13 1 429
9 20 154
93 18 491
91 42 731
24 25 190
55 50 975
91 67 198
55 17 579
91 23 852
92 31 501
88 75 979
34 31 753
65 2 898
79 48 339
58 80 749
18 27 811
8 54 1000
17 18 215
51 56 332
39 32 726
28 47 51
61 69 448
39 66 388
6 31 777
5 83 580
12 19 949
12 70 952
27 62 614
39 67 523
51 82 683
63 54 587
40 35 869
67 70 84
96 55 305
31 17 665
71 72 61
15 34 951
60 76 297
67 14 73
58 30 21
6 95 488
94 54 652
70 32 118
68 49 174
43 95 82
76 43 880
22 43 957
24 75 751
55 95 533
51 49 793
31 28 792
46 25 618
18 77 897
67 95 907
94 14 242
2 91 788
15 7 427
63 79 254
21 89 441
63 80 548
22 77 968
20 60 437
14 12 964
45 19 812
43 72 916
69 64 16
38 2 704
36 21 384
93 19 241
30 17 626
8 20 417
27 34 576
45 84 569
62 8 385
8 10 721
76 26 334
49 91 116
35 16 154
91 22 416
14 79 488
41 88 929
40 60 178
78 87 566
59 56 194
36 53 764
5 50 869
75 13 517
34 40 439
86 73 312
10 87 883
24 97 686
46 66 268
22 65 432
58 57 345
11 97 398
25 64 848
17 1 355
31 22 530
58 60 434
2 5 841
61 75 801
81 94 519
28 97 537
46 82 466
57 69 840
23 24 713
20 52 272
23 6 207
70 15 999
66 23 577
9 76 148
2 60 502
88 96 105
7 52 302
21 46 838
52 30 200
47 68 864
25 90 797
17 88 751
16 81 67
58 17 905
5 63 484
71 89 153
71 33 855
27 2 531
49 24 503
16 91 550
1 12 752
12 45 223
11 37 421
9 23 171
55 71 887
51 22 998
50 60 512
26 20 273
63 9 207
94 9 959
89 51 311
4 23 770
61 94 879
76 18 673
57 92 450
46 4 638
63 94 568
30 79 506
27 20 391
69 29 844
75 2 864
42 43 907
9 36 221
33 68 943
73 52 476
39 20 235
36 52 878
1 84 451
26 55 649
2 14 382
30 60 50
32 21 428
33 34 257
88 61 808
18 8 289
39 86 395
25 8 485
60 59 676
40 62 950
56 54 324
66 60 680
80 56 939
68 51 1
1 35 847
91 49 278
54 22 278
9 22 421
66 91 228
59 30 675
58 91 825
65 91 414
30 47 889
69 17 758
58 48 222
68 92 894
53 5 914
33 75 452
93 36 468
61 44 327
44 90 164
16 167
3 11 813
3 15 193
10 2 383
9 15 888
1 9 85
7 5 420
5 11 155
1 14 743
13 8 350
13 9 479
16 4 451
13 14 393
2 10 789
6 11 619
16 9 862
14 6 808
12 11 325
3 1 382
4 12 674
2 6 593
6 5 197
11 5 39
13 1 87
9 4 507
2 9 832
8 13 208
14 16 414
11 16 296
13 15 71
3 12 769
6 4 972
12 1 645
8 14 310
6 9 683
2 13 182
15 11 557
3 4 736
6 7 804
15 6 112
10 3 515
5 9 356
9 10 716
2 14 142
4 11 206
15 14 497
6 10 18
2 15 851
8 16 758
13 7 23
5 2 193
14 11 983
5 13 273
9 5 272
11 10 362
11 8 232
6 13 345
5 15 534
11 14 638
10 6 844
11 3 110
16 7 315
12 5 681
8 6 546
10 15 246
13 4 207
7 9 250
9 8 318
6 15 498
4 7 840
14 13 230
5 6 327
8 1 30
12 4 664
14 15 926
9 12 277
14 1 58
4 6 327
15 2 427
8 2 583
1 2 650
8 15 969
6 16 397
7 4 685
2 12 537
7 10 970
12 10 289
14 5 875
2 4 910
16 13 323
14 2 473
2 11 29
16 15 340
5 7 626
4 13 70
2 8 698
15 1 624
7 1 214
9 2 830
2 1 951
12 14 516
12 15 667
6 14 787
6 8 836
1 8 420
9 1 240
8 5 492
1 16 793
12 6 412
14 4 74
8 11 192
14 10 32
12 9 950
1 15 747
16 14 966
15 13 379
8 7 606
11 2 260
7 3 956
13 2 957
1 3 652
1 7 189
15 8 132
4 14 357
16 5 979
3 14 477
10 7 567
13 10 948
9 13 158
2 7 211
5 1 677
12 2 652
7 14 181
8 4 528
9 16 275
16 1 421
4 16 685
13 5 146
9 6 114
4 8 99
15 12 496
14 12 910
10 16 490
10 1 206
12 16 245
10 11 284
15 16 747
3 13 976
1 11 810
12 3 516
8 12 56
5 16 202
7 8 141
11 13 820
10 12 87
15 5 105
13 6 609
6 12 180
5 10 970
3 9 598
8 3 327
14 3 142
9 14 566
1 6 429
2 16 144
4 2 576
14 8 672
11 12 355
27 364
21 14 310
18 20 448
9 4 562
23 25 211
19 24 180
18 19 161
5 19 886
20 23 38
1 7 443
23 26 805
3 13 812
9 11 115
25 21 674
12 19 361
26 14 437
15 23 371
19 10 257
15 22 969
7 2 380
12 9 488
2 11 710
16 18 903
16 5 453
10 2 475
4 26 184
22 21 934
2 15 147
12 27 557
27 26 415
9 19 267
13 2 559
18 6 512
15 12 710
17 1 420
3 1 837
12 11 259
20 25 561
18 10 629
19 14 103
18 8 808
15 21 221
2 16 304
11 24 638
18 15 602
4 14 109
16 17 80
4 23 415
25 1 851
7 21 252
24 6 876
23 12 581
16 26 617
26 25 419
2 24 900
8 9 954
20 7 90
19 13 341
16 1 170
6 22 624
17 16 378
11 2 95
21 8 667
1 8 309
17 19 102
18 4 780
15 7 628
13 17 768
13 20 14
2 3 683
13 3 899
22 14 410
26 5 666
3 12 130
19 11 496
16 22 981
13 22 431
1 16 320
20 21 187
24 25 213
25 4 697
16 10 961
4 22 937
25 17 161
16 13 336
27 20 815
22 19 605
5 24 280
20 4 834
14 20 986
7 27 833
11 9 972
14 27 21
23 18 824
19 27 65
24 3 411
12 13 19
21 23 139
23 20 261
17 8 1000
16 2 788
23 5 459
15 3 994
24 27 902
26 22 938
4 17 998
25 13 326
18 16 8
21 19 928
27 21 129
18 7 473
4 24 344
16 9 842
3 20 899
11 1 966
7 17 459
5 6 74
1 22 752
1 5 245
16 21 589
12 18 615
9 27 30
26 13 687
18 22 185
3 16 716
11 14 901
20 12 601
6 27 480
14 3 875
6 19 231
16 12 489
5 23 728
21 25 597
3 14 167
21 6 715
7 22 457
8 23 946
27 24 982
19 2 789
16 11 607
5 14 386
24 2 794
13 15 40
24 17 782
2 12 770
20 24 225
22 11 536
9 7 300
6 9 761
4 1 225
21 12 961
17 21 30
7 25 645
7 5 291
25 14 828
9 26 301
10 14 267
27 19 51
6 15 434
7 11 799
6 5 903
1 23 425
27 3 623
18 1 393
5 4 357
15 13 121
8 17 437
14 11 83
23 19 525
13 27 779
21 18 187
4 10 774
22 6 400
27 7 477
20 3 372
7 20 831
17 20 167
17 26 424
14 21 94
24 4 713
10 4 95
15 17 42
10 24 408
16 19 684
10 7 578
15 9 442
8 25 977
22 10 466
6 3 520
6 7 385
3 11 346
27 11 409
5 8 133
5 21 951
15 10 890
23 14 601
25 12 439
2 5 680
1 17 457
24 26 382
8 14 785
20 16 961
5 16 579
1 11 72
3 19 866
25 18 57
21 2 589
11 6 787
21 5 329
11 19 947
17 2 604
2 19 455
19 26 828
6 14 196
7 26 427
11 26 756
13 12 574
15 5 736
4 16 429
5 9 205
4 9 509
10 20 171
18 9 299
23 22 283
16 4 749
7 24 858
16 27 139
25 3 575
17 12 703
9 18 297
15 11 156
11 4 653
19 12 444
13 8 839
19 21 152
2 1 774
4 15 151
25 2 547
17 11 466
6 16 128
3 9 730
14 18 805
18 5 275
16 7 879
6 1 1
19 22 541
24 20 849
18 24 288
10 19 423
4 5 60
8 6 996
17 7 488
20 6 272
13 1 22
13 26 154
4 20 747
16 15 209
15 1 38
24 13 664
14 17 140
25 11 847
2 9 297
1 26 383
4 12 25
23 11 655
7 14 419
1 9 360
23 10 294
26 21 409
9 12 517
24 23 317
1 4 146
22 25 896
23 7 446
11 13 499
26 6 247
4 19 538
4 13 815
27 10 550
2 26 646
18 25 123
4 3 476
14 5 812
26 4 41
27 13 425
12 26 716
10 9 117
25 24 98
26 10 477
23 21 221
21 17 704
24 14 872
12 7 812
17 23 598
14 4 450
2 13 605
5 17 913
18 21 957
14 12 738
9 10 70
8 2 953
1 3 2
9 15 184
23 17 403
23 16 524
20 13 536
7 1 49
5 22 798
2 10 705
3 24 977
26 12 634
8 10 115
10 18 513
10 16 990
24 15 412
16 23 648
12 23 509
19 25 878
1 18 465
9 16 199
5 15 251
10 3 712
19 9 644
20 1 799
21 11 476
14 8 541
17 6 589
16 8 154
19 16 373
14 16 85
15 2 509
21 7 741
4 18 591
13 14 314
27 12 805
26 9 886
26 15 573
5 7 242
1 20 346
13 18 156
3 4 282
17 4 575
24 19 400
15 14 397
12 8 738
5 26 173
21 22 137
23 15 11
13 10 919
17 10 608
27 1 291
6 26 94
19 17 580
20 10 418
17 22 591
2 20 34
10 21 681
22 12 594
24 22 476
23 6 207
22 24 95
20 17 801
5 27 625
8 19 455
21 10 288
46 1570
27 45 430
37 8 676
2 43 976
37 44 466
13 31 227
9 30 52
20 39 656
30 16 338
41 45 195
41 40 726
7 13 446
37 24 721
1 26 189
24 28 534
7 21 76
46 1 30
44 35 42
37 33 86
27 14 893
13 16 463
10 1 453
22 36 768
8 30 724
39 8 500
23 1 661
42 32 209
20 27 984
13 12 674
29 6 463
32 6 645
32 13 64
10 14 786
13 1 880
35 23 330
39 21 336
18 39 374
14 41 346
15 44 565
40 20 56
3 28 241
15 22 841
33 37 86
44 36 873
12 25 516
22 3 559
46 14 912
16 28 78
33 15 225
23 4 195
38 30 588
46 8 518
13 17 780
4 5 851
17 6 158
26 21 211
19 20 987
45 22 717
5 1 468
38 7 374
6 46 190
30 17 161
38 29 857
31 14 368
32 41 837
34 5 990
32 33 642
13 27 620
29 25 38
23 15 113
16 37 105
39 13 363
18 41 692
9 4 336
24 42 548
28 9 856
18 24 532
40 1 548
22 4 434
4 10 58
38 5 1000
32 7 581
7 25 94
39 45 742
11 30 817
28 7 995
35 22 189
29 30 805
28 13 652
5 44 381
31 4 940
16 18 677
10 36 241
36 3 300
45 34 889
44 12 594
3 24 128
16 25 391
27 36 600
34 33 118
30 5 164
4 37 636
15 37 443
30 2 547
6 18 364
9 33 78
15 7 948
36 27 505
34 30 481
32 40 578
25 5 870
40 22 521
46 4 224
32 23 985
28 33 83
16 1 428
43 28 808
11 44 852
31 19 651
5 14 942
23 32 234
37 35 826
26 5 188
1 40 883
41 10 667
26 44 177
17 24 153
39 15 541
30 40 465
29 3 700
31 27 359
14 29 999
20 16 432
8 14 491
9 31 202
9 45 62
29 23 729
32 9 16
28 10 528
9 17 742
2 19 669
20 11 150
18 45 806
11 31 510
3 17 803
46 3 589
11 10 33
8 3 814
7 19 342
35 12 961
15 43 288
27 37 131
15 6 602
8 9 909
18 33 973
9 29 640
22 34 815
35 10 7
21 20 614
4 17 388
16 13 71
33 41 921
16 30 848
39 24 631
13 19 220
21 34 771
5 38 748
6 27 758
39 35 587
1 11 252
11 34 198
15 45 653
9 24 370
30 21 899
18 5 491
27 20 607
45 37 483
28 25 390
10 43 657
43 29 190
38 19 661
21 40 692
36 46 318
26 46 879
43 12 801
6 13 189
20 45 561
39 19 991
41 30 886
35 45 431
32 3 292
2 36 74
23 28 320
18 26 511
41 13 471
29 27 935
19 41 874
9 19 947
28 3 702
5 26 335
39 20 914
11 35 786
43 13 795
16 10 959
28 15 781
16 17 389
35 11 508
28 26 458
25 21 222
21 39 493
19 10 670
24 26 417
4 36 251
23 10 870
19 24 868
35 34 702
17 37 930
31 13 210
26 19 733
34 6 458
16 35 131
41 1 674
31 21 400
46 40 299
33 35 726
22 30 155
28 40 885
36 18 712
5 23 538
14 31 510
46 30 50
34 18 979
41 6 605
1 25 833
44 24 64
16 34 220
8 21 635
31 40 584
34 11 895
39 7 966
23 31 880
8 37 977
30 37 767
6 41 218
13 44 603
34 10 874
10 40 465
28 17 50
45 16 108
42 5 524
23 29 164
16 5 132
10 28 782
24 2 710
38 18 759
8 23 653
14 12 239
2 42 210
7 15 889
14 13 821
26 40 726
40 18 469
32 43 319
9 39 994
15 46 211
37 19 119
3 12 317
44 20 353
14 32 155
45 5 273
40 6 894
31 33 795
44 8 166
17 35 795
38 43 47
12 6 469
21 44 291
31 18 498
18 2 33
19 35 101
14 24 157
18 29 156
45 2 706
33 27 104
22 7 414
13 18 581
6 11 954
26 31 853
6 12 5
45 11 851
5 3 301
26 2 462
20 35 307
32 19 674
35 2 363
16 27 484
19 12 611
12 22 997
