400
40 708
35 39 575
4 41 941
41 21 568
29 37 763
16 33 87
17 31 504
9 15 705
12 38 357
2 29 964
31 41 4
32 48 718
38 24 227
45 33 880
35 26 136
11 31 328
6 48 744
46 1 585
46 49 657
48 24 136
9 7 472
48 11 62
7 38 719
28 31 270
8 28 614
29 44 49
5 29 995
39 7 659
11 46 58
13 33 51
8 4 817
2 24 336
3 41 4
9 22 614
35 33 812
40 2 477
33 37 629
9 20 932
29 21 195
31 38 138
16 1 518
42 18 513
10 15 286
26 40 156
9 26 500
46 7 993
33 14 778
32 9 112
23 17 236
31 44 883
49 15 77
44 17 528
1 35 580
30 15 392
27 48 713
19 49 950
5 18 16
35 23 915
45 22 200
13 17 433
15 17 190
8 31 176
34 18 648
21 47 22
36 32 908
42 33 464
41 43 497
31 20 130
25 48 858
41 4 190
13 32 151
3 46 690
4 33 962
9 12 190
14 6 113
18 21 666
29 15 174
10 33 149
14 47 221
36 39 901
49 14 283
6 37 803
35 4 494
6 36 811
43 2 666
30 20 383
24 2 217
15 47 254
29 3 55
18 5 72
14 43 106
48 33 435
27 34 565
5 19 797
25 21 410
11 43 687
36 7 1000
22 15 807
42 34 487
3 23 195
13 45 134
14 20 442
43 27 150
3 39 81
38 21 71
24 23 739
17 48 18
22 28 304
18 31 160
22 46 383
23 45 350
13 10 237
11 5 447
30 34 346
43 12 853
42 2 352
43 46 331
13 38 855
41 44 922
47 24 244
28 16 318
1 30 98
38 32 337
12 27 282
33 44 929
38 35 418
1 32 518
37 39 31
47 11 107
5 6 245
45 14 734
35 7 333
11 32 627
15 18 685
26 44 389
33 5 595
44 13 65
42 25 824
19 8 453
3 14 386
12 11 443
8 27 305
23 35 928
15 4 771
32 23 645
49 7 963
14 39 94
21 14 584
36 4 888
9 36 970
43 26 954
22 7 670
6 45 104
40 6 133
6 13 774
47 14 366
19 36 77
33 25 54
31 42 289
42 45 719
39 8 592
7 14 517
28 29 932
30 48 846
42 14 630
32 17 278
13 14 866
31 27 854
8 16 206
6 17 129
4 37 434
35 6 619
10 11 247
7 27 447
44 3 744
26 19 775
20 40 384
33 7 381
31 37 583
43 23 879
11 17 334
26 10 300
21 24 911
13 1 50
49 11 357
43 25 114
10 21 882
48 35 439
42 26 224
15 10 824
45 39 211
1 19 903
30 38 329
20 35 85
17 37 877
34 16 44
26 9 595
44 38 951
7 31 685
46 38 608
3 43 232
19 18 884
9 5 914
45 41 128
47 41 54
4 12 321
16 26 503
28 35 465
6 16 253
21 35 240
44 33 580
36 19 148
45 10 915
49 30 555
43 16 370
13 30 822
35 41 590
42 22 551
14 5 941
28 47 957
42 39 922
43 40 757
49 27 990
17 36 745
35 34 55
14 10 821
34 21 751
44 46 932
7 47 961
32 24 630
24 27 919
3 30 606
7 36 499
2 45 94
16 44 117
49 36 984
6 43 269
6 25 778
4 20 808
3 48 50
22 12 995
35 5 129
27 33 724
10 28 272
47 17 272
45 2 666
35 22 297
22 37 537
43 48 390
11 28 849
44 45 888
3 31 184
21 18 665
26 16 210
11 21 413
2 30 126
17 21 92
11 41 813
26 6 556
4 1 730
39 33 786
19 5 258
12 42 914
24 7 686
1 37 662
7 13 940
48 9 23
41 10 352
23 2 50
34 3 294
21 6 555
27 28 226
25 24 509
2 21 373
36 5 723
4 42 160
15 6 44
47 37 382
13 31 459
30 19 220
35 45 586
3 6 889
5 8 299
2 13 907
26 2 311
23 10 656
8 6 854
29 8 433
12 40 712
27 47 558
20 48 255
24 38 432
39 40 497
40 32 971
20 36 993
39 41 561
46 41 663
37 28 637
41 46 394
40 27 900
39 43 137
2 15 360
1 16 337
15 44 386
18 43 775
27 32 924
3 42 264
23 15 339
49 31 987
40 15 558
46 14 249
17 3 286
7 22 919
20 46 838
46 25 608
32 2 454
12 13 429
26 36 598
48 37 158
21 23 275
25 2 170
33 13 906
4 36 158
5 17 399
36 3 142
26 25 423
4 21 885
42 27 94
46 10 472
40 10 122
41 12 176
22 4 975
6 7 816
19 22 351
36 34 209
42 49 425
9 17 199
31 8 302
44 22 303
36 28 196
45 18 135
22 11 279
9 21
8 5 557
7 6 893
8 6 647
2 4 495
6 2 736
4 2 890
7 9 515
5 1 541
6 5 896
5 3 55
1 6 799
1 7 838
3 2 624
3 1 9
5 7 461
9 7 926
7 3 925
6 1 559
4 6 487
3 7 685
3 8 704
2 1
2 1 690
3 3
1 3 667
3 1 865
1 2 761
5 12
4 3 219
4 1 547
1 3 18
3 1 7
5 4 902
1 2 704
5 1 383
2 1 887
4 2 830
3 5 376
5 3 784
2 3 738
16 82
6 5 563
12 3 878
4 5 365
2 8 710
5 15 66
3 12 59
2 9 757
11 16 187
3 8 785
14 6 384
14 7 302
14 2 381
7 8 678
14 1 862
13 3 683
9 10 311
4 8 182
2 16 650
11 6 577
15 12 615
5 10 633
15 14 617
16 5 477
4 9 956
5 3 494
15 13 229
11 9 110
15 1 971
16 2 867
3 15 469
5 11 414
12 2 915
1 5 79
1 16 620
4 6 560
3 6 356
7 10 987
10 3 353
15 9 160
10 9 930
8 9 376
2 7 96
7 12 675
11 15 164
3 5 782
6 11 570
16 3 431
2 14 310
6 1 229
11 5 334
16 4 357
4 12 958
9 13 640
13 4 963
9 4 901
6 12 190
12 11 898
6 13 909
1 13 878
1 2 292
15 8 629
8 16 349
10 15 327
14 5 808
15 3 140
2 6 123
11 14 407
15 4 645
13 15 194
2 15 963
2 12 356
6 16 919
15 6 462
9 7 840
2 1 467
14 9 343
16 10 572
16 14 967
1 10 675
6 15 469
14 15 989
14 13 280
28 556
21 6 441
14 16 605
22 17 112
12 21 51
16 11 669
22 12 875
3 10 483
4 22 513
26 6 644
14 26 300
25 24 652
9 13 326
2 24 809
7 11 610
27 22 592
19 18 923
17 28 837
26 17 691
17 27 174
21 5 1000
28 24 283
1 17 422
15 18 864
14 11 422
9 24 893
3 5 680
22 7 662
25 11 871
9 2 884
28 19 349
3 1 761
21 2 995
2 1 988
15 12 595
17 8 985
16 24 782
24 21 46
23 11 433
9 17 111
27 6 342
16 18 910
10 16 613
25 5 436
7 19 475
21 14 489
4 18 870
13 9 756
13 11 297
21 15 611
28 18 365
25 9 187
11 3 915
10 3 282
7 9 463
20 11 123
12 7 750
21 27 377
2 9 311
18 12 636
5 24 520
11 27 802
7 4 494
6 17 16
7 5 598
22 28 41
17 12 203
15 23 717
25 10 927
6 12 569
18 16 796
21 11 629
26 10 99
12 2 847
14 3 999
9 15 773
10 7 896
12 13 492
23 3 77
13 26 266
14 24 793
20 9 626
25 8 805
4 6 196
8 19 31
14 27 867
22 16 813
2 17 41
1 12 336
8 11 56
6 10 871
28 4 43
13 25 830
4 27 432
12 4 767
7 1 361
20 4 646
11 22 569
17 26 970
11 9 859
25 15 309
26 23 384
10 2 688
5 28 286
14 28 125
2 13 557
26 11 238
7 2 896
13 10 895
20 13 114
5 18 280
13 6 548
19 15 121
18 14 359
16 1 171
5 11 251
5 26 342
26 2 323
15 17 430
5 19 610
27 14 342
23 21 619
28 2 326
16 21 535
11 2 287
8 15 668
21 22 913
18 2 275
23 19 166
24 13 146
6 26 970
4 25 750
17 23 1000
15 6 419
16 22 883
4 16 190
15 19 994
20 21 634
13 4 352
2 16 319
13 17 288
10 9 625
22 4 633
4 5 383
24 25 145
25 4 627
2 21 581
1 27 602
8 14 101
13 19 520
7 21 188
20 5 678
6 14 439
18 27 773
11 14 604
26 28 641
13 5 42
15 22 704
14 9 549
26 1 356
9 6 486
1 18 264
10 22 171
6 16 249
23 6 365
15 3 295
4 11 651
6 15 293
7 13 145
14 21 71
17 10 486
20 2 512
28 14 966
10 25 869
5 15 475
28 8 183
19 20 312
24 20 570
6 5 859
11 8 168
24 22 411
24 7 919
13 8 552
11 5 639
19 26 686
26 18 727
15 11 303
14 2 847
21 13 441
11 6 202
10 28 806
23 13 551
25 3 616
2 6 194
8 17 775
23 20 351
20 28 137
25 14 437
6 7 240
10 14 641
3 27 413
11 12 934
26 13 466
20 19 817
17 2 931
28 23 486
16 4 241
17 7 80
21 25 192
20 16 854
21 16 908
19 9 539
6 21 263
6 28 674
22 20 887
9 12 829
10 24 303
18 9 112
17 24 18
18 4 467
14 22 657
23 4 135
26 4 175
14 25 166
7 16 888
26 21 968
14 18 380
12 17 206
23 24 705
9 22 80
26 14 575
12 28 728
19 13 932
5 21 421
9 19 280
16 12 949
6 23 615
15 24 410
13 15 71
23 12 965
10 6 848
5 6 162
28 16 254
12 11 197
4 13 510
10 21 409
16 26 414
22 27 128
2 28 163
16 28 517
10 13 774
27 9 145
19 5 351
18 25 662
27 15 43
25 22 32
9 20 234
13 12 487
18 10 477
12 10 198
2 8 240
23 15 48
1 11 744
13 20 824
8 26 622
25 28 879
8 23 603
18 13 583
25 6 579
7 3 483
1 9 769
8 21 188
12 23 481
22 9 306
13 18 198
5 25 765
1 25 685
20 14 108
11 20 252
12 14 448
1 19 146
6 18 153
22 21 387
5 3 18
4 8 870
4 2 121
27 25 244
11 26 640
25 18 82
10 17 752
7 18 871
3 7 492
3 23 958
8 28 215
11 25 569
12 9 626
3 25 628
22 15 340
13 1 269
1 23 203
15 26 953
2 18 429
13 28 472
4 23 780
12 20 203
17 4 105
11 4 206
17 18 299
8 10 857
24 9 107
12 3 45
7 26 877
27 11 848
27 28 902
12 22 288
16 3 415
21 24 427
2 19 246
27 20 593
14 20 561
20 27 6
13 2 552
18 28 286
19 7 354
24 16 583
23 1 429
23 10 787
25 23 825
15 28 542
7 6 178
24 15 292
25 13 676
19 25 81
12 19 875
15 16 674
9 1 41
11 10 742
28 9 667
28 20 81
23 5 442
23 28 941
12 25 112
8 16 374
22 26 593
13 3 904
21 3 254
26 22 115
3 14 633
24 3 366
15 14 308
22 3 821
28 6 807
23 14 140
27 17 371
25 17 149
27 24 440
6 22 594
11 15 751
5 9 603
9 3 328
19 11 543
4 1 770
1 5 999
28 17 127
19 3 252
11 24 698
22 1 894
23 25 270
18 24 569
25 16 876
13 22 427
21 1 445
19 14 913
18 8 267
11 18 683
24 11 789
1 20 960
8 6 149
1 10 992
14 6 119
10 26 590
22 18 907
9 26 859
3 2 209
4 17 597
27 4 904
23 9 340
24 27 89
16 19 994
14 19 872
13 14 22
17 9 568
14 7 179
23 22 445
27 3 80
28 21 248
5 2 274
11 7 234
4 12 488
23 17 795
16 6 663
8 3 101
8 20 687
6 3 194
1 21 984
6 2 972
10 8 538
25 27 634
28 25 342
6 11 1000
14 10 732
15 8 493
19 8 394
1 13 750
27 2 234
25 1 858
14 1 446
21 23 624
17 6 393
22 13 83
5 16 802
25 21 792
19 1 313
27 5 189
3 9 999
8 27 497
4 7 698
13 23 585
5 7 704
3 6 303
20 18 850
3 8 236
22 10 216
24 8 1000
3 26 956
13 21 440
7 22 359
9 28 304
3 18 567
26 27 101
16 8 475
14 5 350
28 11 639
23 16 394
24 17 549
19 24 908
7 17 619
10 1 321
22 2 135
27 12 185
1 22 931
4 3 463
4 10 331
8 2 95
9 14 644
3 19 146
20 23 602
5 13 132
27 8 513
4 9 850
10 18 210
27 23 741
21 17 473
11 16 153
12 27 415
8 4 73
15 5 651
15 13 551
11 23 502
23 2 478
16 13 38
14 8 60
5 14 204
19 21 373
26 8 214
16 9 258
8 1 447
2 12 121
14 12 731
16 25 714
14 17 786
15 1 859
24 19 327
9 10 318
13 27 349
22 6 162
6 20 374
3 22 646
8 7 132
6 27 716
25 19 45
20 8 767
18 15 485
20 7 226
20 6 697
2 23 411
2 15 869
16 14 579
19 17 342
20 12 931
16 23 494
11 19 591
27 21 321
24 14 544
26 9 926
15 9 353
27 16 333
6 24 513
1 6 351
26 25 851
5 1 379
11 21 241
4 24 303
23 18 639
2 10 268
15 7 690
16 5 814
6 19 620
9 25 7
12 16 711
28 3 626
9 18 221
15 27 667
2 5 857
24 5 50
21 26 833
22 23 354
20 10 38
16 2 710
11 28 714
1 4 941
22 11 773
5 20 733
21 7 308
5 23 843
13 7 321
18 21 821
6 13 274
25 7 742
10 4 521
19 12 832
9 27 706
17 21 178
8 12 954
17 11 831
1 26 664
23 7 549
12 18 863
12 26 346
11 13 409
4 21 712
28 22 837
6 9 836
19 23 347
20 15 217
9 7 308
4 26 727
31 365
27 25 166
9 15 614
13 17 851
13 3 452
4 13 301
2 8 18
7 20 724
28 1 527
27 28 306
30 27 439
6 22 668
2 26 699
5 24 398
3 29 558
23 10 278
26 17 5
27 16 856
16 19 271
27 21 216
31 28 809
26 5 222
31 18 248
7 24 458
18 11 987
29 3 681
30 22 582
13 26 743
15 8 624
9 31 633
23 27 490
9 11 1
12 31 699
27 15 999
25 20 728
12 28 16
12 6 215
3 13 725
7 16 255
4 28 249
22 21 563
29 19 688
24 22 931
11 26 687
5 6 43
23 19 839
31 14 257
25 29 119
6 15 394
26 20 684
7 1 430
5 25 570
14 13 669
21 19 597
6 24 678
25 7 529
24 26 149
17 30 583
4 29 786
24 20 868
4 22 964
19 8 485
19 28 132
7 10 226
26 2 713
6 30 330
13 14 851
17 26 106
27 6 274
1 8 791
5 4 102
24 11 693
5 7 578
10 24 677
19 24 260
7 26 274
21 25 535
28 26 504
20 5 209
15 29 198
28 27 529
6 14 534
6 29 813
8 3 868
15 20 560
14 18 194
26 6 442
7 25 219
4 10 93
15 9 562
6 2 619
21 17 739
8 18 679
24 6 246
28 15 18
21 7 277
20 22 248
30 12 37
11 27 95
4 11 157
25 14 59
15 12 71
9 17 755
9 21 938
31 8 309
10 30 555
14 7 519
16 18 913
2 18 493
19 18 307
11 31 10
6 12 202
14 9 197
14 29 768
2 5 575
24 1 690
7 11 81
25 30 568
29 16 238
25 17 342
13 20 505
3 10 633
1 5 4
22 17 80
26 1 128
18 2 666
25 18 623
30 5 257
24 21 105
31 10 80
23 12 68
30 20 727
15 23 632
29 28 796
30 29 366
26 13 850
22 30 347
25 31 27
15 1 710
3 1 992
27 10 638
28 7 496
31 19 892
21 23 902
1 30 655
17 20 401
16 20 462
17 23 687
29 30 678
10 1 650
30 9 999
20 21 822
10 27 819
9 5 552
27 17 569
21 14 101
30 18 346
3 12 579
7 22 768
30 26 281
23 16 296
30 1 90
6 3 329
13 23 787
10 28 898
24 7 144
16 27 365
2 25 21
31 24 781
28 3 970
17 3 572
3 17 609
16 29 719
9 3 150
1 12 741
17 4 822
27 18 470
16 1 991
26 31 560
23 25 401
21 10 531
15 13 65
12 4 457
18 28 665
23 7 785
11 14 698
23 30 573
18 8 826
2 1 196
21 27 225
10 22 705
5 12 110
30 4 749
11 3 778
11 21 409
7 2 739
19 13 624
3 15 813
28 6 920
7 13 484
28 29 746
18 19 984
29 9 761
2 23 251
26 27 294
10 9 710
6 31 217
29 2 586
5 1 498
16 4 797
26 4 983
18 1 745
5 16 403
10 4 361
22 10 932
2 14 849
13 22 624
19 16 566
1 28 62
4 31 867
25 13 45
10 6 802
14 10 19
17 21 534
29 12 858
9 2 934
4 27 152
17 6 201
29 10 316
26 29 385
2 22 32
21 29 577
17 29 122
24 3 284
30 10 826
15 3 350
27 1 663
14 24 982
31 15 105
4 9 357
8 5 231
2 24 331
4 30 245
25 22 152
15 2 678
5 31 795
6 5 146
14 5 452
31 9 552
17 16 375
28 13 206
21 28 611
21 9 355
26 14 915
26 9 294
21 18 668
19 31 561
28 22 649
4 17 383
18 12 767
6 18 26
20 23 705
6 1 116
29 7 683
15 30 169
17 2 339
28 21 562
3 30 981
19 29 887
13 6 10
17 25 138
21 13 805
15 7 937
11 4 237
26 28 508
28 10 747
29 15 635
29 13 681
1 21 981
9 10 330
11 12 573
17 22 208
20 11 905
13 8 98
10 26 617
15 27 24
1 14 233
17 11 479
7 14 145
8 11 3
14 30 983
14 22 262
2 30 586
20 2 751
8 20 905
1 16 338
3 11 593
12 18 101
29 5 382
31 12 97
16 11 675
31 7 127
17 19 7
20 6 92
19 14 614
23 1 228
13 24 906
25 27 739
9 4 801
10 23 204
8 22 377
23 31 726
30 17 617
25 6 166
27 30 120
1 15 438
11 19 775
7 21 814
20 24 568
8 1 61
22 18 133
18 3 603
8 24 136
24 29 544
23 3 170
1 17 316
13 2 8
24 16 245
14 6 462
16 22 317
29 14 764
28 11 264
10 11 398
25 21 832
9 24 419
11 23 903
11 8 342
21 5 101
12 8 497
27 20 659
8 21 377
12 13 272
31 27 819
11 22 301
10 14 459
14 31 39
20 9 611
28 31 937
13 7 500
18 10 590
1 3 117
5 26 586
27 23 664
21 1 101
19 15 371
24 8 638
30 8 960
7 17 245
7 31 434
13 1 923
10 8 746
11 28 102
1 31 782
19 9 902
19 26 11
8 19 298
11 67
1 5 432
5 11 429
8 10 779
9 8 644
3 9 992
9 10 472
5 8 786
11 5 413
6 3 487
2 8 639
8 6 560
5 10 925
6 10 643
11 4 992
9 5 712
2 4 363
4 2 580
11 10 498
4 8 604
2 3 595
11 1 653
7 11 87
4 9 993
3 5 798
6 4 403
10 4 467
1 7 193
1 10 465
2 5 70
6 2 519
6 9 284
10 1 520
10 2 894
10 7 585
9 2 868
1 9 18
6 5 395
2 10 195
3 1 847
3 6 182
1 11 819
2 7 140
2 9 410
5 9 202
8 9 468
7 4 816
8 1 951
7 6 44
4 1 459
11 7 959
9 3 296
5 2 304
7 5 244
8 11 988
5 4 605
11 2 514
11 6 107
5 7 388
1 8 866
10 5 742
1 2 139
8 3 747
1 6 548
4 10 609
8 2 383
8 7 581
1 4 731
49 2098
36 18 330
7 19 129
14 36 320
47 44 902
39 23 747
31 11 797
23 34 109
34 9 66
36 5 857
47 7 131
12 46 285
18 14 231
25 41 232
4 36 467
42 25 340
41 18 926
8 13 311
4 12 533
25 10 266
1 17 215
8 23 35
16 39 541
14 18 798
35 4 434
21 46 998
10 40 585
26 35 61
7 42 226
44 48 544
17 23 921
21 41 575
39 6 791
32 10 650
32 41 689
29 24 817
46 27 102
30 16 189
33 35 749
39 35 167
14 16 579
7 44 382
46 14 317
28 12 963
15 33 761
19 29 111
4 24 719
27 15 647
47 39 830
46 1 362
19 25 635
21 27 984
23 35 175
44 28 333
15 45 596
46 10 854
13 28 268
38 37 248
37 44 748
2 15 641
9 33 854
5 24 223
43 25 585
10 41 424
33 5 885
20 48 212
34 40 218
23 46 350
8 44 512
45 31 700
6 41 906
43 33 468
14 17 731
49 42 383
38 6 20
47 24 569
25 11 366
3 30 561
10 38 288
23 20 695
48 39 618
28 7 90
10 12 330
33 9 296
40 46 216
20 19 881
3 32 169
1 21 494
38 46 207
40 12 759
9 11 433
37 30 640
5 8 613
1 34 715
28 40 828
11 30 116
6 12 398
18 9 796
34 37 350
25 21 754
6 31 741
31 49 582
22 2 821
43 3 314
14 9 580
23 22 796
20 14 169
26 28 45
1 37 553
26 25 559
34 12 121
32 18 224
14 25 146
11 44 800
14 43 99
32 35 594
2 20 744
20 41 21
7 4 999
2 32 540
49 13 176
6 23 934
8 1 868
5 38 525
40 38 444
16 48 589
28 37 698
9 5 450
34 39 247
49 36 170
6 38 583
34 18 475
7 39 415
8 25 987
35 3 760
30 40 123
25 16 240
16 30 136
42 1 984
40 8 288
34 44 171
37 4 939
22 48 874
45 32 865
44 14 555
31 17 107
14 47 163
41 26 690
48 46 401
16 43 299
30 27 881
19 5 137
28 2 126
30 37 840
29 31 746
41 33 431
13 35 881
47 42 403
49 45 356
31 4 501
9 16 361
31 24 828
21 2 246
29 22 284
12 25 277
5 34 627
5 17 616
15 28 258
1 15 626
33 17 628
35 43 960
18 11 958
26 39 529
17 26 458
44 25 275
4 33 34
45 28 116
49 3 17
1 35 442
23 9 123
33 30 304
39 33 65
44 47 46
22 20 585
40 25 107
18 27 322
22 4 203
6 49 382
36 38 692
47 29 66
2 29 324
2 44 846
18 4 859
6 16 127
19 36 201
12 35 422
35 5 879
42 30 415
13 30 965
48 6 828
49 29 853
48 26 452
35 6 150
34 23 227
30 23 474
34 8 454
10 45 957
25 4 387
27 29 104
9 34 653
43 8 770
4 14 385
4 32 67
46 33 757
19 18 53
25 1 481
11 9 342
40 26 531
3 44 826
10 48 628
36 15 366
25 26 956
17 30 511
38 13 869
32 12 996
4 25 27
10 39 414
4 3 902
6 33 960
20 25 25
48 4 452
23 31 658
14 29 820
45 9 512
28 19 138
42 2 575
22 19 455
29 21 81
29 4 496
38 35 608
42 47 476
11 29 835
37 31 20
49 34 939
13 22 587
3 26 12
1 11 490
30 35 442
9 46 213
2 19 759
10 35 846
15 27 450
17 3 560
1 42 734
37 5 881
47 14 38
4 27 676
38 27 600
21 22 773
38 19 116
5 14 301
24 47 947
23 41 393
20 10 550
41 25 680
26 30 544
47 38 485
40 4 523
32 8 815
35 23 35
42 5 549
35 47 288
5 35 128
12 24 824
44 3 108
11 36 457
23 32 614
29 40 497
28 17 949
39 44 735
30 2 312
31 10 50
24 38 522
19 45 885
27 28 25
24 11 869
22 30 184
44 10 705
30 46 685
8 43 26
48 16 988
36 45 574
18 34 442
40 47 434
12 40 356
45 1 475
4 8 11
44 5 9
49 17 603
2 35 828
28 24 239
5 33 876
22 15 722
21 11 708
17 48 264
36 3 812
15 22 888
9 14 730
21 23 356
27 10 186
17 47 612
43 13 286
39 26 350
1 6 193
47 22 683
5 27 660
6 27 521
6 30 227
11 37 78
4 23 604
35 36 415
15 5 432
27 4 883
5 44 311
7 8 191
32 34 99
27 40 595
17 24 572
29 27 431
48 10 184
10 1 552
12 7 477
3 48 55
26 14 784
49 43 370
11 19 680
34 42 778
20 37 730
13 5 264
42 46 8
27 2 664
20 1 627
27 38 365
42 29 288
6 37 372
41 4 506
14 39 715
48 38 879
17 29 329
25 24 262
33 3 566
19 35 801
19 16 399
47 19 8
32 3 485
48 18 640
7 12 443
21 13 742
10 14 988
13 36 911
26 8 403
33 41 687
43 9 108
37 9 330
2 8 9
43 1 578
12 21 99
30 14 737
18 28 129
46 43 801
16 34 41
1 43 100
11 6 844
46 23 400
13 2 588
45 17 373
22 41 676
19 12 871
3 40 359
38 8 85
48 25 437
1 47 624
48 19 349
46 45 415
44 41 993
34 20 634
41 15 612
15 11 390
4 1 224
41 45 642
10 22 40
32 46 683
8 17 410
11 33 727
28 3 153
17 11 981
46 13 631
20 12 623
29 43 848
9 28 787
40 5 289
30 11 709
41 24 753
39 5 466
39 31 562
2 27 151
38 3 38
43 42 924
6 28 99
11 45 709
17 33 666
15 38 164
11 5 130
31 12 590
32 33 917
3 5 527
31 3 886
3 15 815
35 26 417
48 1 407
49 5 442
23 25 31
29 41 725
44 32 942
13 14 634
43 11 869
34 13 254
34 27 877
15 3 744
23 16 898
18 15 8
21 25 347
5 23 427
46 19 386
34 7 94
6 1 996
32 23 938
45 12 140
42 14 297
23 45 287
33 15 2
36 20 485
38 34 702
8 12 848
8 35 155
40 1 49
24 44 247
44 36 284
2 47 993
16 29 289
21 31 418
21 18 369
38 1 262
35 45 758
15 43 413
6 19 650
49 48 192
46 16 218
17 41 522
18 5 941
5 30 476
9 24 762
19 14 163
1 36 428
12 23 486
27 35 483
13 11 350
47 13 305
20 45 493
23 48 242
26 32 721
45 2 265
44 40 459
43 14 566
22 17 505
31 47 829
39 1 486
16 36 370
41 17 908
35 39 534
35 16 945
20 18 778
41 9 758
25 5 961
42 37 810
33 45 556
30 8 641
28 4 429
29 23 73
8 19 812
16 31 647
32 26 363
5 4 176
45 36 974
49 16 238
27 7 149
7 36 807
15 42 716
40 37 961
6 43 532
36 39 631
8 48 583
22 44 951
39 24 211
47 48 690
34 47 755
48 43 678
18 35 95
9 40 810
10 30 431
20 21 590
18 8 625
31 6 489
14 35 544
27 48 790
8 2 664
6 44 964
40 20 69
36 13 248
33 26 673
22 14 648
19 28 998
29 7 661
14 26 901
44 49 513
22 47 485
38 24 420
34 11 459
15 13 741
46 3 940
23 18 736
14 33 532
37 13 83
43 24 982
26 2 204
29 46 99
23 5 958
24 13 12
12 30 279
44 45 500
38 32 562
